timestamp, decisao, erro
1770323654.6095557,Curva a Direita,36.5
1770323654.655585,Curva a Direita,37.5
1770323654.703437,Curva a Direita,37.5
1770323654.7527277,Curva a Direita,37.5
1770323654.8155942,Curva a Direita,38.5
1770323654.8634799,Curva a Direita,39.0
1770323654.910107,Curva a Direita,40.0
1770323654.9757602,Curva a Direita,40.5
1770323655.0209785,Curva a Direita,41.0
1770323655.0846462,Curva a Direita,41.5
1770323655.1338973,Curva a Direita,42.0
1770323655.1807325,Curva a Direita,42.5
1770323655.2485747,Curva a Direita,42.5
1770323655.292074,Curva a Direita,42.5
1770323655.3563683,Curva a Direita,43.0
1770323655.4220235,Curva a Direita,42.5
1770323655.4672914,Curva a Direita,42.0
1770323655.5132225,Curva a Direita,41.5
1770323655.5848312,Curva a Direita,42.0
1770323655.664748,Curva a Direita,41.5
1770323655.7207186,Curva a Direita,41.5
1770323655.7974777,Curva a Direita,41.0
1770323655.8602383,Curva a Direita,41.5
1770323655.9217505,Curva a Direita,41.5
1770323655.9941535,Curva a Direita,41.5
1770323656.0429716,Curva a Direita,42.0
1770323656.0827832,Curva a Direita,42.0
1770323656.1523018,Curva a Direita,41.5
1770323656.2013419,Curva a Direita,41.5
1770323656.246529,Curva a Direita,41.0
1770323656.290543,Curva a Direita,41.0
1770323656.3370662,Curva a Direita,40.0
1770323656.385883,Curva a Direita,39.0
1770323656.4329038,Curva a Direita,38.0
1770323656.5077627,Curva a Direita,37.5
1770323656.5696018,Curva a Direita,37.0
1770323656.6274867,Curva a Direita,36.0
1770323656.6925123,Curva a Direita,34.5
1770323656.736672,Curva a Direita,34.0
1770323656.8154507,Curva a Direita,33.0
1770323656.8690865,Curva a Direita,31.5
1770323656.931001,Curva a Direita,30.0
1770323656.9864757,Curva a Direita,29.0
1770323657.0351887,Curva a Direita,27.5
1770323657.0795524,Curva a Direita,26.0
1770323657.1360335,Curva a Direita,24.5
1770323657.182907,Curva a Direita,23.0
1770323657.2285197,Curva a Direita,22.5
1770323657.2777226,Curva a Direita,21.0
1770323657.3254862,Curva a Direita,19.5
1770323657.3743837,Curva a Direita,18.0
1770323657.4448826,Curva a Direita,17.5
1770323657.5250733,Curva a Direita,16.0
1770323657.5875733,Curva a Direita,15.0
1770323657.6705332,Curva a Direita,14.0
1770323657.7230184,Curva a Direita,13.5
1770323657.7795873,Curva a Direita,12.5
1770323657.8308597,Curva a Direita,11.0
1770323657.8852005,Curva a Direita,10.5
1770323657.9370832,Curva a Direita,10.0
1770323657.9930356,Curva a Direita,9.0
1770323658.0481682,Curva a Direita,8.5
1770323658.0993276,Em frente,7.0
1770323658.1475775,Em frente,7.0
1770323658.2167337,Em frente,6.0
1770323658.2693155,Em frente,6.0
1770323658.3357923,Em frente,4.5
1770323658.3829105,Em frente,4.5
1770323658.457168,Em frente,3.5
1770323658.5065763,Em frente,3.0
1770323658.5484064,Em frente,2.5
1770323658.5943558,Em frente,2.0
1770323658.6648078,Em frente,2.0
1770323658.7118204,Em frente,1.0
1770323658.752278,Em frente,0.5
1770323658.8017638,Em frente,0.5
1770323658.86577,Curva a Esquerda,-0.5
1770323658.9292574,Curva a Esquerda,-1.0
1770323658.9752264,Curva a Esquerda,-1.0
1770323659.0226634,Curva a Esquerda,-1.5
1770323659.0943716,Curva a Esquerda,-1.5
1770323659.1406457,Curva a Esquerda,-2.0
1770323659.182889,Curva a Esquerda,-2.5
1770323659.2306907,Curva a Esquerda,-2.0
1770323659.3039265,Curva a Esquerda,-2.0
1770323659.3672924,Curva a Esquerda,-2.5
1770323659.4507577,Curva a Esquerda,-2.0
1770323659.5139225,Curva a Esquerda,-1.5
1770323659.57744,Curva a Esquerda,-1.0
1770323659.6401618,Curva a Esquerda,-1.5
1770323659.7210944,Curva a Esquerda,-1.0
1770323659.7798045,Curva a Esquerda,-1.0
1770323659.8422358,Curva a Esquerda,-0.5
1770323659.9151945,Curva a Esquerda,-1.0
1770323659.981494,Curva a Esquerda,-0.5
1770323660.029561,Em frente,0.0
1770323660.0721738,Curva a Esquerda,-0.5
1770323660.1385138,Em frente,0.0
1770323660.1921353,Em frente,0.0
1770323660.2554207,Em frente,0.0
1770323660.3130615,Em frente,1.0
1770323660.3582106,Em frente,1.5
1770323660.4059124,Em frente,2.0
1770323660.454418,Em frente,3.0
1770323660.502202,Em frente,3.5
1770323660.5680344,Em frente,4.5
1770323660.6156356,Em frente,5.0
1770323660.663786,Em frente,6.0
1770323660.7117484,Em frente,5.5
1770323660.771063,Em frente,5.5
1770323660.846176,Em frente,6.0
1770323660.9082892,Em frente,6.5
1770323660.9965777,Em frente,5.5
1770323661.046588,Em frente,5.0
1770323661.0877852,Em frente,5.0
1770323661.1378753,Em frente,4.5
1770323661.2027807,Em frente,3.5
1770323661.267903,Em frente,3.0
1770323661.31586,Em frente,3.5
1770323661.3592315,Em frente,4.0
1770323661.4087315,Em frente,4.5
1770323661.4594235,Em frente,4.0
1770323661.5022113,Em frente,5.0
1770323661.572718,Em frente,5.5
1770323661.626523,Em frente,5.0
1770323661.7046707,Em frente,5.5
1770323661.7643068,Em frente,6.0
1770323661.8510916,Em frente,6.5
1770323661.9085212,Em frente,6.5
1770323661.9776354,Em frente,6.5
1770323662.0461168,Em frente,5.0
1770323662.1169577,Em frente,4.5
1770323662.1803188,Em frente,4.0
1770323662.2704184,Em frente,4.0
1770323662.3226445,Em frente,3.5
1770323662.404207,Em frente,3.0
1770323662.4847224,Em frente,2.0
1770323662.5473766,Em frente,1.5
1770323662.6110673,Em frente,1.0
1770323662.691852,Em frente,0.0
1770323662.7553906,Em frente,0.5
1770323662.8175936,Curva a Esquerda,-0.5
1770323662.8816605,Em frente,0.0
1770323662.935943,Curva a Esquerda,-0.5
1770323662.9819262,Em frente,0.5
1770323663.0344753,Em frente,1.5
1770323663.0912504,Em frente,2.0
1770323663.1608946,Em frente,2.0
1770323663.2121024,Em frente,1.5
1770323663.2742562,Em frente,1.5
1770323663.3218522,Em frente,1.5
1770323663.3910642,Em frente,1.5
1770323663.4451945,Em frente,0.5
1770323663.5016422,Em frente,0.5
1770323663.5504076,Curva a Esquerda,-1.0
1770323663.604046,Curva a Esquerda,-3.0
1770323663.672083,Curva a Esquerda,-5.0
1770323663.7232702,Curva a Esquerda,-6.0
1770323663.7708113,Curva a Esquerda,-7.0
1770323663.8376913,Curva a Esquerda,-7.5
1770323663.9072175,Curva a Esquerda,-8.5
1770323663.9598596,Curva a Esquerda,-9.0
1770323664.0058358,Curva a Esquerda,-9.0
1770323664.055776,Curva a Esquerda,-10.5
1770323664.117684,Curva a Esquerda,-11.5
1770323664.1780083,Curva a Esquerda,-12.5
1770323664.2284627,Curva a Esquerda,-13.0
1770323664.2758799,Curva a Esquerda,-13.0
1770323664.3274803,Curva a Esquerda,-13.5
1770323664.373918,Curva a Esquerda,-13.0
1770323664.4282897,Curva a Esquerda,-13.0
1770323664.4825978,Curva a Esquerda,-13.5
1770323664.5441513,Curva a Esquerda,-13.0
1770323664.5858378,Curva a Esquerda,-12.0
1770323664.6364372,Curva a Esquerda,-10.5
1770323664.6848242,Curva a Esquerda,-9.5
1770323664.7526753,Curva a Esquerda,-8.5
1770323664.7983546,Curva a Esquerda,-7.5
1770323664.845384,Curva a Esquerda,-6.5
1770323664.892288,Curva a Esquerda,-6.0
1770323664.9622471,Curva a Esquerda,-5.5
1770323665.052313,Curva a Esquerda,-4.0
1770323665.1162322,Curva a Esquerda,-3.5
1770323665.1819437,Curva a Esquerda,-3.0
1770323665.2233746,Curva a Esquerda,-2.5
1770323665.280707,Curva a Esquerda,-3.0
1770323665.3258216,Curva a Esquerda,-2.5
1770323665.3730989,Curva a Esquerda,-3.5
1770323665.423862,Curva a Esquerda,-3.0
1770323665.4730318,Curva a Esquerda,-3.0
1770323665.5249748,Curva a Esquerda,-3.0
1770323665.5856237,Curva a Esquerda,-4.0
1770323665.6407833,Curva a Esquerda,-3.5
1770323665.6916938,Curva a Esquerda,-3.5
1770323665.7410688,Curva a Esquerda,-3.5
1770323665.7931712,Curva a Esquerda,-3.5
1770323665.8528216,Curva a Esquerda,-3.5
1770323665.8989172,Curva a Esquerda,-2.5
1770323665.9477384,Curva a Esquerda,-2.5
1770323665.9975817,Curva a Esquerda,-2.0
1770323666.048456,Curva a Esquerda,-1.0
1770323666.0971222,Curva a Esquerda,-0.5
1770323666.1479347,Curva a Esquerda,-1.0
1770323666.197832,Em frente,0.0
1770323666.2463593,Em frente,0.0
1770323666.2991664,Em frente,0.0
1770323666.3436205,Em frente,0.0
1770323666.3932896,Em frente,0.0
1770323666.4406564,Em frente,0.0
1770323666.5156355,Em frente,1.0
1770323666.5695882,Curva a Direita,8.5
1770323666.6128418,Curva a Direita,10.0
1770323666.6672525,Curva a Direita,10.5
1770323666.7165458,Curva a Direita,10.5
1770323666.7627387,Curva a Direita,10.0
1770323666.809941,Curva a Direita,10.5
1770323666.8522925,Curva a Direita,11.0
1770323666.900337,Curva a Direita,11.0
1770323666.965299,Curva a Direita,11.0
1770323667.018582,Curva a Direita,10.0
1770323667.0661757,Em frente,2.5
1770323667.112243,Em frente,1.0
1770323667.1651735,Em frente,1.0
1770323667.2146356,Em frente,1.0
1770323667.262208,Em frente,1.0
1770323667.3200922,Em frente,0.5
1770323667.3885388,Em frente,0.0
1770323667.465287,Curva a Esquerda,-0.5
1770323667.5241563,Curva a Esquerda,-0.5
1770323667.614209,Curva a Esquerda,-1.0
1770323667.667289,Curva a Esquerda,-1.5
1770323667.7154458,Curva a Esquerda,-1.5
1770323667.7818484,Curva a Esquerda,-2.5
1770323667.8483865,Curva a Esquerda,-2.5
1770323667.9102538,Curva a Esquerda,-3.5
1770323667.9668796,Curva a Esquerda,-4.0
1770323668.0153797,Curva a Esquerda,-4.5
1770323668.0666955,Curva a Esquerda,-5.0
1770323668.115859,Curva a Esquerda,-5.5
1770323668.1825051,Curva a Esquerda,-6.0
1770323668.2391253,Curva a Esquerda,-6.5
1770323668.289667,Curva a Esquerda,-8.0
1770323668.354499,Curva a Esquerda,-9.5
1770323668.4236565,Curva a Esquerda,-10.5
1770323668.468087,Curva a Esquerda,-12.5
1770323668.5194411,Curva a Esquerda,-13.5
1770323668.5648062,Curva a Esquerda,-14.5
1770323668.6371474,Curva a Esquerda,-16.5
1770323668.725183,Curva a Esquerda,-17.0
1770323668.7794778,Curva a Esquerda,-18.0
1770323668.8550146,Curva a Esquerda,-20.0
1770323668.9013126,Curva a Esquerda,-20.0
1770323668.9636953,Curva a Esquerda,-20.5
1770323669.013423,Curva a Esquerda,-20.0
1770323669.0563087,Curva a Esquerda,-20.0
1770323669.105116,Curva a Esquerda,-18.5
1770323669.168978,Curva a Esquerda,-19.0
1770323669.2253811,Curva a Esquerda,-18.0
1770323669.2788775,Curva a Esquerda,-18.5
1770323669.326446,Curva a Esquerda,-19.0
1770323669.3768494,Curva a Esquerda,-19.0
1770323669.4271452,Curva a Esquerda,-19.5
1770323669.4746065,Curva a Esquerda,-19.5
1770323669.526847,Curva a Esquerda,-19.5
1770323669.5718093,Curva a Esquerda,-20.0
1770323669.6360645,Curva a Esquerda,-21.0
1770323669.691057,Curva a Esquerda,-21.5
1770323669.7427025,Curva a Esquerda,-21.5
1770323669.793866,Curva a Esquerda,-22.0
1770323669.8379016,Curva a Esquerda,-21.0
1770323669.8888824,Curva a Esquerda,-20.0
1770323669.935351,Curva a Esquerda,-19.5
1770323670.003381,Curva a Esquerda,-18.0
1770323670.049536,Curva a Esquerda,-19.5
1770323670.0946186,Curva a Esquerda,-19.0
1770323670.1563,Curva a Esquerda,-19.0
1770323670.206293,Curva a Esquerda,-18.5
1770323670.2766702,Curva a Esquerda,-19.0
1770323670.33372,Curva a Esquerda,-18.0
1770323670.4073944,Curva a Esquerda,-18.5
1770323670.4663434,Curva a Esquerda,-18.5
1770323670.5139334,Curva a Esquerda,-18.5
1770323670.55875,Curva a Esquerda,-18.5
1770323670.6070075,Curva a Esquerda,-17.5
1770323670.6572237,Curva a Esquerda,-17.0
1770323670.732974,Curva a Esquerda,-16.5
1770323670.7787635,Curva a Esquerda,-15.5
1770323670.8261156,Curva a Esquerda,-15.5
1770323670.8746192,Curva a Esquerda,-15.0
1770323670.9283977,Curva a Esquerda,-15.0
1770323670.9934516,Curva a Esquerda,-14.5
1770323671.0421455,Curva a Esquerda,-14.5
1770323671.0967228,Curva a Esquerda,-14.0
1770323671.149038,Curva a Esquerda,-14.0
1770323671.1936657,Curva a Esquerda,-13.5
1770323671.2609258,Curva a Esquerda,-14.0
1770323671.3093557,Curva a Esquerda,-14.0
1770323671.367716,Curva a Esquerda,-14.0
1770323671.4175236,Curva a Esquerda,-14.0
1770323671.4642258,Curva a Esquerda,-14.0
1770323671.5132873,Curva a Esquerda,-14.0
1770323671.561051,Curva a Esquerda,-13.5
1770323671.6323192,Curva a Esquerda,-13.5
1770323671.694117,Curva a Esquerda,-13.5
1770323671.7411158,Curva a Esquerda,-13.5
1770323671.7845583,Curva a Esquerda,-13.0
1770323671.830806,Curva a Esquerda,-12.5
1770323671.905385,Curva a Esquerda,-12.5
1770323671.9723485,Curva a Esquerda,-11.5
1770323672.0378458,Curva a Esquerda,-11.5
1770323672.1034508,Curva a Esquerda,-11.0
1770323672.155137,Curva a Esquerda,-10.0
1770323672.2034929,Curva a Esquerda,-10.0
1770323672.2506773,Curva a Esquerda,-9.0
1770323672.3140056,Curva a Esquerda,-8.5
1770323672.3861601,Curva a Esquerda,-7.5
1770323672.4463155,Curva a Esquerda,-8.0
1770323672.4933567,Curva a Esquerda,-7.5
1770323672.5382695,Curva a Esquerda,-7.0
1770323672.5849628,Curva a Esquerda,-6.5
1770323672.6525497,Curva a Esquerda,-5.5
1770323672.6957614,Curva a Esquerda,-5.0
1770323672.7728324,Curva a Esquerda,-3.5
1770323672.8221478,Curva a Esquerda,-3.0
1770323672.8641975,Curva a Esquerda,-2.5
1770323672.9179258,Curva a Esquerda,-2.0
1770323672.959575,Curva a Esquerda,-1.5
1770323673.0069432,Curva a Esquerda,-1.0
1770323673.0793216,Em frente,0.0
1770323673.143163,Em frente,1.0
1770323673.2250144,Em frente,1.0
1770323673.286558,Em frente,1.5
1770323673.3500597,Em frente,1.5
1770323673.4401212,Em frente,1.5
1770323673.4830387,Em frente,2.5
1770323673.5317729,Em frente,3.0
1770323673.5784955,Em frente,3.5
1770323673.644237,Em frente,3.5
1770323673.6908898,Em frente,4.0
1770323673.736984,Em frente,3.5
1770323673.7860792,Em frente,3.5
1770323673.8322458,Em frente,4.0
1770323673.8800442,Em frente,3.5
1770323673.9445114,Em frente,4.5
1770323673.9967163,Em frente,4.0
1770323674.0454717,Em frente,4.0
1770323674.0864873,Em frente,3.5
1770323674.1450346,Em frente,4.0
1770323674.1977887,Em frente,3.5
1770323674.2750626,Em frente,4.0
1770323674.3263218,Em frente,3.5
1770323674.3737106,Em frente,3.0
1770323674.4206157,Em frente,3.0
1770323674.4839191,Em frente,2.0
1770323674.5314858,Em frente,1.5
1770323674.606746,Em frente,0.5
1770323674.6672354,Em frente,0.0
1770323674.73228,Curva a Esquerda,-1.0
1770323674.8134897,Curva a Esquerda,-2.0
1770323674.874927,Curva a Esquerda,-3.0
1770323674.9402587,Curva a Esquerda,-4.0
1770323675.0064337,Curva a Esquerda,-5.0
1770323675.0712144,Curva a Esquerda,-5.5
1770323675.1344192,Curva a Esquerda,-5.5
1770323675.1993892,Curva a Esquerda,-6.5
1770323675.2505825,Curva a Esquerda,-7.0
1770323675.292325,Curva a Esquerda,-7.5
1770323675.3512592,Curva a Esquerda,-8.0
1770323675.4036846,Curva a Esquerda,-8.5
1770323675.451296,Curva a Esquerda,-8.5
1770323675.5004275,Curva a Esquerda,-8.0
1770323675.5472817,Curva a Esquerda,-7.5
1770323675.6104307,Curva a Esquerda,-7.5
1770323675.6728985,Curva a Esquerda,-8.0
1770323675.720587,Curva a Esquerda,-8.0
1770323675.7698169,Curva a Esquerda,-7.0
1770323675.8381143,Curva a Esquerda,-8.0
1770323675.886261,Curva a Esquerda,-8.0
1770323675.9421232,Curva a Esquerda,-7.5
1770323675.9895759,Curva a Esquerda,-8.5
1770323676.0395367,Curva a Esquerda,-8.5
1770323676.1029775,Curva a Esquerda,-9.0
1770323676.1503735,Curva a Esquerda,-9.0
1770323676.195839,Curva a Esquerda,-9.0
1770323676.2432685,Curva a Esquerda,-9.5
1770323676.2915618,Curva a Esquerda,-9.5
1770323676.33813,Curva a Esquerda,-9.5
1770323676.38496,Curva a Esquerda,-9.0
1770323676.4533777,Curva a Esquerda,-8.5
1770323676.4996562,Curva a Esquerda,-7.5
1770323676.55205,Curva a Esquerda,-6.5
1770323676.59767,Curva a Esquerda,-6.0
1770323676.666417,Curva a Esquerda,-5.0
1770323676.71637,Curva a Esquerda,-4.5
1770323676.7576818,Curva a Esquerda,-4.0
1770323676.8262749,Curva a Esquerda,-3.0
1770323676.87007,Curva a Esquerda,-2.5
1770323676.9496803,Curva a Esquerda,-3.0
1770323677.0106936,Curva a Esquerda,-3.0
1770323677.0756643,Curva a Esquerda,-3.5
1770323677.1470454,Curva a Esquerda,-4.0
1770323677.2114756,Curva a Esquerda,-4.0
1770323677.258877,Curva a Esquerda,-4.5
1770323677.3132725,Curva a Esquerda,-5.0
1770323677.370649,Curva a Esquerda,-5.0
1770323677.4527955,Curva a Esquerda,-5.5
1770323677.5102093,Curva a Esquerda,-6.0
1770323677.5720778,Curva a Esquerda,-5.5
1770323677.62417,Curva a Esquerda,-5.5
1770323677.6860275,Curva a Esquerda,-6.0
1770323677.745131,Curva a Esquerda,-5.5
1770323677.808013,Curva a Esquerda,-5.0
1770323677.8512714,Curva a Esquerda,-6.0
1770323677.9026742,Curva a Esquerda,-6.0
1770323677.9546793,Curva a Esquerda,-5.5
1770323678.0051997,Curva a Esquerda,-5.5
1770323678.0542185,Curva a Esquerda,-6.0
1770323678.1034105,Curva a Esquerda,-6.5
1770323678.1535795,Curva a Esquerda,-6.5
1770323678.2004187,Curva a Esquerda,-6.5
1770323678.2510154,Curva a Esquerda,-7.0
1770323678.3058083,Curva a Esquerda,-8.0
1770323678.355384,Curva a Esquerda,-9.0
1770323678.4002025,Curva a Esquerda,-8.5
1770323678.4702985,Curva a Esquerda,-8.5
1770323678.5271802,Curva a Esquerda,-8.0
1770323678.5758324,Curva a Esquerda,-9.0
1770323678.6557527,Curva a Esquerda,-9.5
1770323678.739298,Curva a Esquerda,-10.0
1770323678.8209164,Curva a Esquerda,-10.5
1770323678.9014492,Curva a Esquerda,-11.5
1770323678.961338,Curva a Esquerda,-12.5
1770323679.0456462,Curva a Esquerda,-13.5
1770323679.0952399,Curva a Esquerda,-15.0
1770323679.1376824,Curva a Esquerda,-16.5
1770323679.1900766,Curva a Esquerda,-18.5
1770323679.2374995,Curva a Esquerda,-20.0
1770323679.2886374,Curva a Esquerda,-21.5
1770323679.3424845,Curva a Esquerda,-22.5
1770323679.3875747,Curva a Esquerda,-24.0
1770323679.439598,Curva a Esquerda,-25.0
1770323679.4888752,Curva a Esquerda,-26.5
1770323679.5526233,Curva a Esquerda,-27.0
1770323679.6085284,Curva a Esquerda,-28.0
1770323679.6742494,Curva a Esquerda,-29.0
1770323679.7325509,Curva a Esquerda,-29.5
1770323679.7724872,Curva a Esquerda,-30.0
1770323679.838734,Curva a Esquerda,-30.0
1770323679.9003916,Curva a Esquerda,-31.0
1770323679.9688609,Curva a Esquerda,-30.5
1770323680.0183036,Curva a Esquerda,-31.0
1770323680.0922496,Curva a Esquerda,-30.5
1770323680.1527884,Curva a Esquerda,-31.0
1770323680.236537,Curva a Esquerda,-31.0
1770323680.2906759,Curva a Esquerda,-31.5
1770323680.3406737,Curva a Esquerda,-32.0
1770323680.3814075,Curva a Esquerda,-32.0
1770323680.454239,Curva a Esquerda,-32.0
1770323680.5206394,Curva a Esquerda,-31.5
1770323680.5760913,Curva a Esquerda,-32.0
1770323680.6230922,Curva a Esquerda,-33.0
1770323680.668087,Curva a Esquerda,-33.0
1770323680.7155948,Curva a Esquerda,-33.0
1770323680.7821927,Curva a Esquerda,-34.5
1770323680.8262746,Curva a Esquerda,-34.5
1770323680.8948119,Curva a Esquerda,-34.5
1770323680.9401467,Curva a Esquerda,-34.5
1770323680.9875705,Curva a Esquerda,-35.0
1770323681.0354466,Curva a Esquerda,-35.0
1770323681.0825512,Curva a Esquerda,-34.5
1770323681.1406138,Curva a Esquerda,-34.5
1770323681.1963387,Curva a Esquerda,-34.0
1770323681.2573106,Curva a Esquerda,-33.5
1770323681.3073218,Curva a Esquerda,-33.0
1770323681.348384,Curva a Esquerda,-33.0
1770323681.3992596,Curva a Esquerda,-33.0
1770323681.4567907,Curva a Esquerda,-32.5
1770323681.5345054,Curva a Esquerda,-32.0
1770323681.5974371,Curva a Esquerda,-31.5
1770323681.6566365,Curva a Esquerda,-31.5
1770323681.7422764,Curva a Esquerda,-31.5
1770323681.8007817,Curva a Esquerda,-31.0
1770323681.8652427,Curva a Esquerda,-31.0
1770323681.939348,Curva a Esquerda,-30.5
1770323682.000462,Curva a Esquerda,-30.0
1770323682.0695326,Curva a Esquerda,-30.0
1770323682.123712,Curva a Esquerda,-30.0
1770323682.1683805,Curva a Esquerda,-30.0
1770323682.2207096,Curva a Esquerda,-30.0
1770323682.2679565,Curva a Esquerda,-30.5
1770323682.3173642,Curva a Esquerda,-30.5
1770323682.3700676,Curva a Esquerda,-31.0
1770323682.4282994,Curva a Esquerda,-31.0
1770323682.4846947,Curva a Esquerda,-32.0
1770323682.5331845,Curva a Esquerda,-32.0
1770323682.5883124,Curva a Esquerda,-32.5
1770323682.6367466,Curva a Esquerda,-33.5
1770323682.6837928,Curva a Esquerda,-34.0
1770323682.7307749,Curva a Esquerda,-35.0
1770323682.787054,Curva a Esquerda,-36.0
1770323682.8432443,Curva a Esquerda,-37.0
1770323682.9123287,Curva a Esquerda,-38.0
1770323682.961784,Curva a Esquerda,-39.0
1770323683.0368145,Curva a Esquerda,-41.0
1770323683.084743,Curva a Esquerda,-42.0
1770323683.130087,Curva a Esquerda,-43.5
1770323683.186091,Curva a Esquerda,-44.0
1770323683.23653,Curva a Esquerda,-45.5
1770323683.3089943,Curva a Esquerda,-46.5
1770323683.351524,Curva a Esquerda,-47.0
1770323683.4145896,Curva a Esquerda,-48.5
1770323683.4693763,Curva a Esquerda,-49.5
1770323683.5210397,Curva a Esquerda,-50.0
1770323683.570068,Curva a Esquerda,-50.0
1770323683.6294932,Curva a Esquerda,-50.5
1770323683.672682,Curva a Esquerda,-51.0
1770323683.7196486,Curva a Esquerda,-51.0
1770323683.7712617,Curva a Esquerda,-51.0
1770323683.8355262,Curva a Esquerda,-51.0
1770323683.8910646,Curva a Esquerda,-50.5
1770323683.9402776,Curva a Esquerda,-50.0
1770323683.9850938,Curva a Esquerda,-49.5
1770323684.0575547,Curva a Esquerda,-49.5
1770323684.1217134,Curva a Esquerda,-49.0
1770323684.2055936,Curva a Esquerda,-49.0
1770323684.2706916,Curva a Esquerda,-49.0
1770323684.332063,Curva a Esquerda,-49.0
1770323684.4134135,Curva a Esquerda,-48.5
1770323684.472525,Curva a Esquerda,-48.0
1770323684.535611,Curva a Esquerda,-48.0
1770323684.6250982,Curva a Esquerda,-47.0
1770323684.6758413,Curva a Esquerda,-47.5
1770323684.7166398,Curva a Esquerda,-47.0
1770323684.7641227,Curva a Esquerda,-46.0
1770323684.8343844,Curva a Esquerda,-46.0
1770323684.883553,Curva a Esquerda,-45.5
1770323684.9427812,Curva a Esquerda,-45.0
1770323684.9858084,Curva a Esquerda,-45.0
1770323685.0333824,Curva a Esquerda,-44.5
1770323685.1046805,Curva a Esquerda,-44.5
1770323685.1930575,Curva a Esquerda,-44.0
1770323685.24564,Curva a Esquerda,-44.0
1770323685.312613,Curva a Esquerda,-44.0
1770323685.3765447,Curva a Esquerda,-44.0
1770323685.461968,Curva a Esquerda,-43.5
1770323685.520157,Curva a Esquerda,-44.0
1770323685.6032398,Curva a Esquerda,-44.0
1770323685.664742,Curva a Esquerda,-43.5
1770323685.7296882,Curva a Esquerda,-44.0
1770323685.8071623,Curva a Esquerda,-43.0
1770323685.860547,Curva a Esquerda,-42.5
1770323685.9301786,Curva a Esquerda,-41.5
1770323685.9977775,Curva a Esquerda,-40.5
1770323686.07608,Curva a Esquerda,-39.5
1770323686.1382623,Curva a Esquerda,-38.0
1770323686.1949685,Curva a Esquerda,-36.5
1770323686.241479,Curva a Esquerda,-35.5
1770323686.3122644,Curva a Esquerda,-34.5
1770323686.3732429,Curva a Esquerda,-33.0
1770323686.4443295,Curva a Esquerda,-31.5
1770323686.5123196,Curva a Esquerda,-30.5
1770323686.5717425,Curva a Esquerda,-29.0
1770323686.6436467,Curva a Esquerda,-27.5
1770323686.6973093,Curva a Esquerda,-26.5
1770323686.7656393,Curva a Esquerda,-25.5
1770323686.8140757,Curva a Esquerda,-24.0
1770323686.877831,Curva a Esquerda,-22.5
1770323686.92473,Curva a Esquerda,-21.0
1770323686.9730601,Curva a Esquerda,-19.5
1770323687.020015,Curva a Esquerda,-18.0
1770323687.066019,Curva a Esquerda,-17.0
1770323687.113627,Curva a Esquerda,-15.5
1770323687.1907218,Curva a Esquerda,-14.5
1770323687.245947,Curva a Esquerda,-13.5
1770323687.2992766,Curva a Esquerda,-12.5
1770323687.3523846,Curva a Esquerda,-11.5
1770323687.4178674,Curva a Esquerda,-10.5
1770323687.464587,Curva a Esquerda,-10.0
1770323687.511322,Curva a Esquerda,-9.0
1770323687.5635,Curva a Esquerda,-8.5
1770323687.606244,Curva a Esquerda,-7.0
1770323687.6547017,Curva a Esquerda,-6.5
1770323687.7299228,Curva a Esquerda,-5.5
1770323687.7876313,Curva a Esquerda,-5.0
1770323687.8562448,Curva a Esquerda,-4.5
1770323687.9380276,Curva a Esquerda,-4.0
1770323687.990905,Curva a Esquerda,-3.5
1770323688.0322914,Curva a Esquerda,-3.0
1770323688.079979,Curva a Esquerda,-2.5
1770323688.15077,Curva a Esquerda,-2.0
1770323688.2164526,Curva a Esquerda,-1.5
1770323688.2979777,Curva a Esquerda,-0.5
1770323688.3625724,Em frente,0.0
1770323688.4222639,Em frente,1.0
1770323688.5127068,Em frente,2.0
1770323688.5683265,Em frente,3.0
1770323688.6348083,Em frente,4.0
1770323688.6957617,Em frente,5.0
1770323688.74095,Em frente,5.5
1770323688.799795,Em frente,7.5
1770323688.853495,Curva a Direita,8.5
1770323688.90286,Curva a Direita,9.5
1770323688.9506838,Curva a Direita,10.5
1770323688.9939373,Curva a Direita,11.5
1770323689.041149,Curva a Direita,12.5
1770323689.1097617,Curva a Direita,14.0
1770323689.1631289,Curva a Direita,15.0
1770323689.2079926,Curva a Direita,16.0
1770323689.2656875,Curva a Direita,17.0
1770323689.3126576,Curva a Direita,18.5
1770323689.3630888,Curva a Direita,19.5
1770323689.4107015,Curva a Direita,21.0
1770323689.4635406,Curva a Direita,22.5
1770323689.5151935,Curva a Direita,23.5
1770323689.5639732,Curva a Direita,24.5
1770323689.613736,Curva a Direita,25.0
1770323689.660415,Curva a Direita,26.0
1770323689.7120686,Curva a Direita,27.5
1770323689.7558267,Curva a Direita,28.5
1770323689.8240445,Curva a Direita,30.0
1770323689.8900836,Curva a Direita,30.5
1770323689.9342074,Curva a Direita,31.5
1770323690.005323,Curva a Direita,32.5
1770323690.0568287,Curva a Direita,33.0
1770323690.1246133,Curva a Direita,33.5
1770323690.1934896,Curva a Direita,35.0
1770323690.2430406,Curva a Direita,35.5
1770323690.3057573,Curva a Direita,35.5
1770323690.3641856,Curva a Direita,36.0
1770323690.4111269,Curva a Direita,36.0
1770323690.48178,Curva a Direita,37.0
1770323690.5269704,Curva a Direita,37.0
